Intercept;LAI_year;p_year;Rn_year;VPD_year;e_act_year;e_star_year;ET_GF_year;LAI_^2;p_^2;Rn_^2;VPD_^2;e_act_^2;e_star_^2;LAI:p;LAI:Rn;LAI:VPD;LAI:e_act;LAI:e_star;p:Rn;p:VPD;p:e_act;p:e_star;Rn:VPD;Rn:e_act;Rn:e_star;VPD:e_act;VPD:e_star;e_act:e_star;row;col
1;1,486285742;0,632482618;11,42353821;0,094341338;-0,038887896;0,049443516;6,330419064;2,209045305;0,400034262;130,4972252;0,008900288;0,001512268;0,002444661;0,940049897;16,97864196;0,140218185;-0,057798525;0,073487193;7,225189354;0,059669256;-0,024595918;0,031272164;1,077711876;-0,444237362;0,564819893;-0,003668736;0,004664567;-0,001922754;559;650
1;3,138669729;-0,114361346;8,54863848;0,065103918;-0,028393796;0,049776435;3,082408905;9,851247669;0,013078517;73,07921986;0,00423852;0,000806208;0,002477693;-0,358942494;26,83135282;0,204339698;-0,089118748;0,156231789;-0,977633801;-0,007445372;0,003247153;-0,0056925;0,556549861;-0,242728296;0,425520747;-0,001848547;0,003240641;-0,001413342;484;304
1;-0,00338316;-0,037687222;9,053726196;0,148222297;-0,032107667;0,095583498;-0,969430208;1,14E-05;0,001420327;81,96995804;0,021969849;0,001030902;0,009136205;0,000127502;-0,030630201;-0,00050146;0,000108625;-0,000323374;-0,341209791;-0,005586087;0,001210049;-0,003602277;1,341964097;-0,29069403;0,865386824;-0,004759072;0,014167606;-0,003068963;489;638
1;-0,13150692;-0,334702622;1,575889587;0,177517086;-0,059263246;0,118692219;-2,982745171;0,01729407;0,112025845;2,483427992;0,031512316;0,003512132;0,014087843;0,044015711;-0,207240386;-0,023344725;0,007793527;-0,015608848;-0,527454377;-0,059415434;0,019835564;-0,039726597;0,279747328;-0,093392332;0,187045832;-0,010520239;0,021069897;-0,007034086;490;561
1;-0,16438365;-0,600046558;2,443607875;0,179848373;-0,093447013;0,099221617;-4,318323612;0,027021984;0,360055872;5,971219448;0,032345437;0,008732344;0,009844929;0,098637843;-0,401689181;-0,029564132;0,015361161;-0,016310412;-1,466278495;-0,107917397;0,056072558;-0,05953759;0,4394789;-0,228347856;0,242458725;-0,016806293;0,017844846;-0,009271964;478;511
1;0,132057667;-0,236362815;-2,245915731;0,041211694;0,003548384;0,014297068;-1,193241596;0,017439227;0,05586738;5,04413747;0,001698404;1,26E-05;0,000204406;-0,031213522;-0,296590391;0,00544232;0,000468591;0,001888037;0,530850964;-0,009740912;-0,000838706;-0,003379295;-0,092557993;-0,007969371;-0,03211001;0,000146235;0,000589206;5,07E-05;179;563
1;-0,714716741;-0,386148512;0,748466492;0,188525051;-0,099153519;0,099025369;-2,84654212;0,51082002;0,149110674;0,560202089;0,035541695;0,00983142;0,009806024;0,275986806;-0,534941532;-0,13474201;0,07086668;-0,070775089;-0,289019222;-0,072798668;0,038287984;-0,038238499;0,141104683;-0,074213086;0,07411717;-0,018692922;0,018668763;-0,009818714;499;535
1;0,3625897;0,070104491;5,663108826;0,038932264;0,009733379;0,020846941;1,469944239;0,13147129;0,00491464;32,07080157;0,001515721;9,47E-05;0,000434595;0,025419166;2,05338493;0,014116438;0,003529223;0,007558886;0,39700936;0,002729327;0,000682354;0,001461464;0,220477647;0,055121184;0,118058497;0,000378942;0,000811619;0,000202911;249;777
1;0,53821981;-0,357868224;1,806364059;0,049018621;-0,044216866;0,024922436;-0,199519128;0,289680563;0,128069666;3,262951115;0,002402825;0,001955131;0,000621128;-0,192611768;0,97222092;0,026382793;-0,023798393;0,013413749;-0,646440299;-0,017542207;0,015823811;-0,008918948;0,088545476;-0,079871757;0,045018993;-0,00216745;0,001221663;-0,001101992;286;663
1;0,211350407;-0,441186726;0,589857101;0,185825497;-0,096578658;0,101424158;-1,124993086;0,044668995;0,194645727;0,3479314;0,034531115;0,009327437;0,01028686;-0,093244994;0,124666538;0,039274294;-0,020411939;0,021436037;-0,260237123;-0,081983743;0,042609222;-0,044746992;0,109610489;-0,056967607;0,05982576;-0,017946777;0,018847194;-0,009795409;498;535
1;-0,048567815;-0,309527457;1,054153442;-0,021668136;-0,008267641;-0,016185641;-0,528266847;0,002358833;0,095807246;1,11123948;0,000469508;6,84E-05;0,000261975;0,015033072;-0,05119793;0,001052374;0,000401541;0,000786101;-0,326289434;0,006706883;0,002559062;0,0050099;-0,02284154;-0,008715362;-0,017062149;0,000179144;0,000350713;0,000133817;272;852
1;0,458757366;-0,301140384;-1,168283316;0,050799161;-0,042591691;0,033342719;-4,427591324;0,210458321;0,090685531;1,364885906;0,002580555;0,001814052;0,001111737;-0,13815037;-0,535958577;0,023304489;-0,019539252;0,015296218;0,351817287;-0,015297679;0,012826078;-0,010040839;-0,059347812;0,049759162;-0,038953742;-0,002163622;0,001693782;-0,001420123;287;668
1;-0,278322867;-0,403062165;-4,600639343;0,172587832;-0,062534484;0,112167746;-4,440293312;0,077463618;0,162459109;21,16588237;0,02978656;0,003910562;0,012581603;0,112181417;1,280463132;-0,04803514;0,017404777;-0,031218849;1,854343653;-0,069563625;0,025205284;-0,045210574;-0,794014369;0,287698607;-0,516043345;-0,010792691;0,019358788;-0,007014352;479;543
1;0,511435747;0,272313853;7,367420197;0,085579343;-0,041798055;0,041532625;2,313958406;0,261566523;0,074154835;54,27888035;0,007323824;0,001747077;0,001724959;0,139271039;3,767962053;0,043768335;-0,02137702;0,021241269;2,006250581;0,023304441;-0,011382189;0,011309909;0,630498981;-0,307943836;0,305988299;-0,00357705;0,003554335;-0,001735983;573;647
1;-0,345205307;-0,382829189;0,856933594;0,236780047;-0,124600232;0,115646635;-1,857093453;0,119166704;0,146558188;0,734335184;0,056064791;0,015525218;0,013374144;0,132154668;-0,295818024;-0,081737729;0,043012661;-0,039921832;-0,328059193;-0,090646314;0,047700606;-0,044272907;0,202904777;-0,106774124;0,099101486;-0,029502849;0,027382816;-0,014409597;510;480
1;-0,563601085;-0,921945998;4,272079468;0,132737964;-0,013957403;0,135786625;-3,13060832;0,317646183;0,849984423;18,25066298;0,017619367;0,000194809;0,018438008;0,519609765;-2,407748624;-0,074811261;0,007866407;-0,076529489;-3,938626567;-0,122377235;0,012867972;-0,125187936;0,567067132;-0,059627134;0,580091253;-0,001852677;0,01802404;-0,001895229;537;731
1;0,129610117;-0,176056266;-0,379380446;0,028170092;-0,053756558;0,033997255;-2,212865114;0,016798782;0,030995809;0,143929523;0,000793554;0,002889768;0,001155813;-0,022818673;-0,049171544;0,003651129;-0,006967394;0,004406388;0,066792305;-0,004959521;0,009464179;-0,00598543;-0,010687182;0,020394187;-0,012897894;-0,001514327;0,000957706;-0,001827575;294;664
1;0,119551745;-0,115052462;6,198334694;0,140910633;-0,032570552;0,100307209;-1,567388177;0,01429262;0,013237069;38,41935298;0,019855806;0,001060841;0,010061536;-0,013754723;0,741021731;0,016846112;-0,003893866;0,011991902;-0,713133665;-0,016212115;0,003747322;-0,011540591;0,873411265;-0,201883181;0,621737655;-0,004589537;0,014134352;-0,003267061;494;635
1;0,215249062;0,190325864;5,708885193;0,079601526;-0,039667413;0,032726824;1,059151173;0,046332159;0,036223934;32,59137015;0,006336403;0,001573504;0,001071045;0,040967464;1,22883218;0,017134154;-0,008538373;0,007044418;1,086548505;0,015150229;-0,007549735;0,006228761;0,454435975;-0,226456705;0,186833683;-0,003157587;0,002605105;-0,001298188;575;648
1;0,726027489;0,007389188;8,002767563;0,109899683;-0,044193864;0,057315826;-0,549125254;0,527115914;5,46E-05;64,04428867;0,01207794;0,001953098;0,003285104;0,005364753;5,810229236;0,079790191;-0,03208596;0,041612866;0,059133953;0,000812069;-0,000326557;0,000423517;0,879501616;-0,35367322;0,458685236;-0,004856892;0,006298991;-0,002533008;591;683
1;-0,176709039;-0,166334152;-20,30142351;0,102904439;-0,050321147;0,059950277;-3,988500595;0,031226084;0,02766705;412,1477964;0,010589324;0,002532218;0,003594036;0,029392748;3,587445036;-0,018184145;0,008892201;-0,010593756;3,376820068;-0,017116523;0,008370125;-0,009971779;-2,089106596;1,021590913;-1,217075967;-0,005178269;0,00616915;-0,003016767;253;468
1;1,142791169;-0,366304517;-8,677954674;0,270516489;-0,15282914;0,117917359;-2,609909773;1,305971656;0,134178999;75,30689732;0,073179171;0,023356746;0,013904504;-0,418609567;-9,917089966;0,309143855;-0,174651792;0,134754916;3,178773994;-0,099091412;0,055982004;-0,043193661;-2,347529832;1,326244353;-1,023281496;-0,041342803;0,03189859;-0,018021209;551;495
1;0,815792084;-0,165507595;-2,635860443;0,097781159;-0,05235335;0,030591488;0,326179624;0,665516724;0,027392764;6,947760276;0,009561155;0,002740873;0,000935839;-0,135019786;-2,150314083;0,079769095;-0,042709449;0,024956294;0,436254922;-0,016183524;0,008664877;-0,005063124;-0,257737489;0,137996124;-0,080634893;-0,005119171;0,002991271;-0,001601567;196;611
1;-0,352574076;-0,167086124;-0,529773419;0,16498588;-0,063777183;0,090742111;-4,223644257;0,124308479;0,027917773;0,280659875;0,027220341;0,004067529;0,008234131;0,058910236;0,186784374;-0,058169744;0,022486181;-0,031993316;0,088517787;-0,027566851;0,010656282;-0,015161748;-0,087405134;0,033787456;-0,048072758;-0,010522335;0,014971167;-0,005787276;468;530
1;-0,415068626;-0,222940743;0,026950836;0,152788162;-0,047755431;0,0981583;-4,313364029;0,172281965;0,049702575;0,000726348;0,023344223;0,002280581;0,009635052;0,092535708;-0,011186447;-0,063417573;0,019821781;-0,040742431;-0,006008439;-0,034062706;0,010646631;-0,021883484;0,004117769;-0,001287049;0,002645448;-0,007296465;0,014997426;-0,004687592;498;623
1;0,54171844;-0,183868557;-9,608650208;0,284750015;-0,145817846;0,100327134;-2,127264738;0,293458868;0,033807646;92,32615881;0,081082571;0,021262844;0,010065534;-0,099604988;-5,205182997;0,154254334;-0,078992216;0,054349059;1,76672865;-0,052356574;0,026811317;-0,018447005;-2,736063286;1,401112677;-0,964008338;-0,041521634;0,028568153;-0,014629487;555;485
1;-0,505204499;-0,528755486;-4,231784821;0,163116008;-0,076511204;0,084787011;-6,290569782;0,255231586;0,279582364;17,90800277;0,026606832;0,005853964;0,007188837;0,26712965;2,137916729;-0,082406941;0,038653805;-0,042834779;2,237579439;-0,086248484;0,040455719;-0,044831597;-0,690271847;0,323778953;-0,358800387;-0,012480202;0,013830119;-0,006487156;473;524
1;0,529993375;0,722675622;12,11299896;0,105998755;-0,044535622;0,054458933;3,901699543;0,280892978;0,522260054;146,7247439;0,011235736;0,001983422;0,002965775;0,383013292;6,419809203;0,056178638;-0,023603585;0,028862874;8,753769053;0,076602716;-0,032184808;0,039356143;1,283962803;-0,539459943;0,659661002;-0,00472072;0,005772579;-0,002425362;556;654
1;-0,739726067;-0,271979868;-1,466812134;0,174842834;-0,07207055;0,097517818;-3,949553967;0,547194654;0,073973049;2,151537836;0,030570017;0,005194164;0,009509725;0,201190598;1,08503917;-0,129335802;0,053312464;-0,072136472;0,398943371;-0,047553731;0,019601739;-0,026522883;-0,256461591;0,105713957;-0,143040319;-0,012601019;0,017050292;-0,007028163;495;555
1;0,099410713;-0,324567216;-8,096491496;0,265110359;-0,135932809;0,125402063;-4,355708599;0,00988249;0,105343878;65,55317454;0,070283502;0,018477728;0,015725677;-0,032265458;-0,80487799;0,02635481;-0,013513177;0,012466308;2,627855702;-0,086046131;0,044119333;-0,040701398;-2,146463764;1,100578829;-1,015316738;-0,036037196;0,033245386;-0,017046255;546;509
1;0,325637658;-0,445384447;0,756912231;0,185821563;-0,094997495;0,102095604;-0,060769305;0,106039885;0,198367306;0,572916126;0,034529653;0,009024524;0,010423512;-0,145033948;0,246479127;0,060510499;-0,030934762;0,033246173;-0,337116936;-0,082762034;0,042310407;-0,045471794;0,140650614;-0,071904766;0,077277411;-0,017652583;0,018971565;-0,009698827;497;535
1;0,495632172;-0,299340378;6,133371989;0,004105087;-0,013722181;0,030406117;-0,249963224;0,24565125;0,089604662;37,61825195;1,69E-05;0,000188298;0,000924532;-0,148362722;3,039896478;0,002034613;-0,006801155;0,01507025;-1,835965891;-0,001228818;0,004107603;-0,009101779;0,025178023;-0,084163243;0,186492029;-5,63E-05;0,00012482;-0,000417238;307;815
1;0,493803024;-0,056499392;13,83401871;0,146639148;-0,047924817;0,094430149;2,866669178;0,243841427;0,003192181;191,3800736;0,02150304;0,002296788;0,008917053;-0,027899571;6,831280276;0,072410855;-0,023665419;0,046629893;-0,781613643;-0,008285023;0,002707723;-0,005335246;2,028608722;-0,66299281;1,306348442;-0,007027654;0,013847157;-0,004525548;461;657
1;0,826698144;-0,501904786;1,398908175;0,197333768;-0,104654431;0,101966475;-1,444609642;0,683429822;0,251908414;1,956944082;0,038940616;0,01095255;0,010397162;-0,414923755;1,156474792;0,16313546;-0,086517624;0,084295495;-0,702118708;-0,099042763;0,05252656;-0,051177462;0,276051821;-0,14640194;0,142641735;-0,020651853;0,020121429;-0,010671243;491;521
1;0,086971919;-0,055718259;16,07814789;0,139156401;-0,005647056;0,1208058;-0,954380214;0,007564115;0,003104524;258,5068395;0,019364504;3,19E-05;0,014594041;-0,004845924;1,398347372;0,012102699;-0,000491135;0,010506712;-0,895846414;-0,007753552;0,000314644;-0,006731089;2,237377197;-0,090794198;1,942333518;-0,000785824;0,0168109;-0,000682197;476;677
1;-0,105371475;-0,070079193;10,56247711;0,050558845;-0,011131614;0,048737824;-4,260010242;0,011103148;0,004911093;111,5659227;0,002556197;0,000123913;0,002375375;0,007384348;-1,112983795;-0,00532746;0,001172955;-0,005135576;-0,740209867;-0,003543123;0,000780095;-0,003415507;0,534026645;-0,117577423;0,51479215;-0,000562802;0,002464128;-0,000542531;592;701
1;-0,329565704;-0,143140473;4,804801941;0,157217905;-0,014257729;0,125433423;-0,99869746;0,108613553;0,020489195;23,08612169;0,02471747;0,000203283;0,015733544;0,047174191;-1,583497934;-0,051813629;0,004698859;-0,041338554;-0,687761623;-0,022504245;0,002040858;-0,0179546;0,755400895;-0,068505564;0,602682756;-0,00224157;0,01972038;-0,001788396;501;650
1;-0,376017094;-0,192404444;3,379005432;-0,016398132;0,007781784;0,029495358;-0,544925153;0,141388855;0,03701947;11,41767771;0,000268899;6,06E-05;0,000869976;0,07234736;-1,270563802;0,006165978;-0,002926084;-0,011090759;-0,65013566;0,003155073;-0,00149725;-0,005675038;-0,055409377;0,02629469;0,099664976;-0,000127607;-0,000483669;0,000229527;288;870
1;0,01640439;-0,143845826;6,8699646;0,056317672;-0,007228851;0,020309687;-0,654553413;0,000269104;0,020691622;47,1964136;0,00317168;5,23E-05;0,000412483;-0,002359703;0,112697581;0,000923857;-0,000118585;0,000333168;-0,988215735;-0,008101062;0,00103984;-0,002921464;0,386900414;-0,049661953;0,139526828;-0,000407112;0,001143794;-0,000146816;312;793
1;0,460659266;-0,283344984;2,873787513;0,050798357;0,004891902;0,018814087;0,546455503;0,212206959;0,08028438;8,258654671;0,002580473;2,39E-05;0,00035397;-0,130525492;1,323836845;0,023400734;0,0022535;0,008666883;-0,814273277;-0,01439346;-0,001386096;-0,005330877;0,145983683;0,014058287;0,054067688;0,000248501;0,000955725;9,20E-05;174;566
1;0,013131074;-0,100386739;1,092071533;0,036163841;-0,011213584;0,021815002;-1,508659124;0,000172425;0,010077497;1,192620234;0,001307823;0,000125744;0,000475894;-0,001318186;0,014340072;0,00047487;-0,000147246;0,000286454;-0,1096295;-0,00363037;0,001125695;-0,002189937;0,039493501;-0,012246036;0,023823543;-0,000405526;0,000788914;-0,000244624;251;644
1;1,334767342;0,684392069;11,73155594;0,113269687;-0,045873672;0,056661747;1,956787348;1,781603856;0,468392504;137,6294047;0,012830022;0,002104394;0,003210554;0,913504183;15,65889773;0,151188679;-0,061230679;0,075630249;8,028983842;0,077520875;-0,031395577;0,03877885;1,328829666;-0,538169546;0,664730451;-0,005196096;0,006418058;-0,002599282;553;654
1;0,022957155;-0,350184962;-0,724411011;0,167416334;-0,076653446;0,095567852;-2,826076984;0,000527031;0,122629508;0,524771312;0,028028229;0,005875751;0,009133214;-0,00803925;-0,016630416;0,003843403;-0,001759745;0,002193966;0,253677842;-0,058626683;0,026842884;-0,033466425;-0,121278236;0,055528601;-0,069230404;-0,012833039;0,015999619;-0,007325605;503;565
1;-0,096432822;-0,048698982;5,518875122;0,146329254;-0,032512844;0,09384903;-4,06709671;0,009299289;0,002371591;30,45798261;0,021412251;0,001057085;0,008807641;0,00469618;-0,532200703;-0,014110943;0,003135305;-0,009050127;-0,268763598;-0,007126086;0,001583342;-0,004570352;0,807572879;-0,179434324;0,517941079;-0,00475758;0,013732859;-0,003051299;491;636
1;0,902892351;-0,486344576;2,052631378;0,241296366;-0,122324012;0,126994252;-3,903482437;0,815214598;0,236531046;4,213295575;0,058223936;0,014963164;0,01612754;-0,439116798;1,853305171;0,217864643;-0,110445414;0,114662139;-0,998286137;-0,117353179;0,05949162;-0,061762966;0,495292492;-0,251086104;0,260672387;-0,029516339;0,030643252;-0,015534446;517;490
1;0,240649581;-0,365966111;-2,268835214;0,038850904;-0,057780422;0,026206483;-1,79455018;0,057912221;0,133931195;5,14761323;0,001509393;0,003338577;0,00068678;-0,088069591;-0,545994244;0,009349454;-0,013904834;0,006306579;0,830316801;-0,014218114;0,021145676;-0,009590685;-0,088146298;0,131094255;-0,05945819;-0,002244822;0,001018146;-0,001514222;287;663
1;0,063522657;-0,398908854;-1,776123047;0,21669209;-0,119930059;0,105814397;-2,578396559;0,004035128;0,159128273;3,154613078;0,046955462;0,014383219;0,011196687;-0,02533975;-0,112824055;0,013764857;-0,007618276;0,006721612;0,708511208;-0,086440393;0,047841162;-0,0422103;-0,384871815;0,213010541;-0,18793939;-0,025987895;0,022929143;-0,012690327;503;527
1;-0,173967282;-0,24598226;1,621602376;0,18830955;-0,082845479;0,101148605;-4,261196613;0,030264615;0,060507272;2,629594267;0,035460487;0,006863373;0,01023104;0,042792865;-0,282105758;-0,032759701;0,014412403;-0,017596548;-0,398885417;-0,046320809;0,020378518;-0,024880762;0,305363214;-0,134342426;0,164022819;-0,015600595;0,019047248;-0,008379705;500;554
1;0,14662385;-0,292197466;1,484777277;0,231255054;-0,129984915;0,111013949;-3,057492018;0,021498553;0,085379359;2,204563563;0,0534789;0,016896078;0,012324097;-0,042843117;0,217703761;0,033907506;-0,019058889;0,016277293;-0,433848158;-0,067572141;0,037981263;-0,032437995;0,34336225;-0,192998649;0,164830989;-0,030059669;0,025672537;-0,014430139;510;531
1;0,265646279;-0,466060447;4,803028107;0,238135815;-0,12495178;0,109701455;-2,44192791;0,070567945;0,21721234;23,06907899;0,056708666;0,015612947;0,012034409;-0,123807223;1,275906544;0,063259893;-0,033192975;0,029141783;-2,238501426;-0,110985684;0,058235082;-0,051127509;1,143773011;-0,600146911;0,52689917;-0,029755494;0,026123845;-0,013707392;508;477
1;0,794520378;-0,337064541;6,020679474;0,091719478;-0,076312311;0,018118322;-1,839328289;0,631262631;0,113612505;36,24858133;0,008412463;0,005823569;0,000328274;-0,267804647;4,783552532;0,072872995;-0,060631686;0,014395376;-2,029357565;-0,030915384;0,025722174;-0,006107044;0,552213581;-0,459451964;0,109084609;-0,006999325;0,001661803;-0,001382651;560;325
1;-0,694224238;-0,348153412;-5,829722087;0,058271527;-0,039277822;0,03298521;-8,142279625;0,481947293;0,121210799;33,98565961;0,003395571;0,001542747;0,001088024;0,241696538;4,047134376;-0,040453507;0,027267616;-0,022899133;2,029637637;-0,020287431;0,013674708;-0,011483914;-0,33970681;0,228978785;-0,19229461;-0,002288779;0,001922099;-0,001295587;285;658
1;0,704668164;-0,026268065;11,87656403;0,163121621;-0,024689989;0,117702186;2,522291422;0,496557222;0,000690011;141,0527731;0,026608663;0,000609596;0,013853805;-0,018510269;8,36903657;0,114946613;-0,01739825;0,082940983;-0,311974356;-0,004284889;0,000648558;-0,003091809;1,937324374;-0,29323224;1,397897549;-0,004027471;0,019199771;-0,002906066;475;669
1;0,251430273;-0,385862231;-8,777424739;0,26647985;-0,1348003;0,128826797;-6,420675755;0,063217182;0,148889662;77,04318505;0,07101151;0,018171121;0,016596344;-0,097017446;-2,206910299;0,067001101;-0,033892876;0,032390957;3,386876694;-0,102824509;0,052014345;-0,049709395;-2,339006826;1,183199488;-1,130767515;-0,035921564;0,034329746;-0,017365891;542;509
1;0,724781968;-0,045033495;-6,591038704;0,193942487;-0,050294325;0,136279166;-0,489971548;0,525308902;0,002028016;43,4417912;0,037613688;0,002529519;0,018572011;-0,032639465;-4,777066005;0,140566018;-0,03645242;0,098772682;0,296817506;-0,008733908;0,002264929;-0,006137127;-1,27828244;0,331491841;-0,898221256;-0,009754206;0,02643032;-0,006854069;432;521
1;-0,504271388;-0,523530841;-2,104530334;0,166281462;-0,074328238;0,086473674;-4,052423954;0,254289633;0,274084541;4,429047929;0,027649525;0,005524687;0,007477696;0,264001624;1,061254433;-0,083850984;0,037481604;-0,043606199;1,101786536;-0,087053473;0,038913125;-0,045271635;-0,34994438;0,156426032;-0,181986469;-0,012359408;0,014378969;-0,006427436;474;526
1;0,635118484;-0,48462756;0,692596436;0,179712474;-0,052347153;0,115525297;-3,444320917;0,403375489;0,234863872;0,479689823;0,032296573;0,002740224;0,013346094;-0,307795921;0,439880799;0,114138714;-0,033246645;0,073372251;-0,33565132;-0,087093618;0,025368873;-0,055986743;0,124468219;-0,036255452;0,080012409;-0,009407436;0,020761337;-0,00604742;493;589
1;1,078766584;-0,459800107;2,251052856;0,135746747;-0,032090843;0,114116147;3,783435822;1,163737344;0,211416139;5,067238963;0,018427179;0,001029822;0,013022495;-0,496016991;2,428360601;0,146439055;-0,034618529;0,123104686;-1,035034345;-0,062416369;0,014755373;-0,052470617;0,305573103;-0,072238183;0,256881479;-0,004356228;0,015490896;-0,003662083;403;413
1;-0,524024963;-0,278848626;-0,736942291;0,177263816;-0,083658912;0,096508712;-4,189632893;0,274602162;0,077756556;0,543083941;0,031422461;0,006998814;0,009313931;0,146123641;0,386176157;-0,092890665;0,043839358;-0,050572974;0,205495346;-0,049429772;0,023328173;-0,026911322;-0,130633203;0,06165179;-0,071121351;-0,014829698;0,017107503;-0,008073814;496;546
1;0,287670851;-0,404710472;1,82211069;0,184896191;-0,053982301;0,133963287;-3,577311993;0,082754518;0,163790566;3,320087365;0,034186601;0,002914089;0,017946162;-0,116423406;0,524168132;0,053189245;-0,015529135;0,038537333;-0,737427277;-0,074829425;0,021847203;-0,054216345;0,336901326;-0,098361728;0,244095937;-0,009981122;0,024769301;-0,007231647;484;558
1;0,739726424;0,078633651;9,678560893;0,094160736;-0,048463382;0,034968257;1,807201982;0,547195183;0,006183251;93,67454095;0,008866244;0,002348699;0,001222779;0,05816739;7,159487241;0,069653184;-0,035849644;0,025866944;0,761060581;0,007404202;-0,003810853;0,002749682;0,911340413;-0,469055792;0,338442404;-0,004563348;0,003292637;-0,00169468;575;655
1;0,657534088;0,054045506;10,44677041;0,110756814;-0,054038018;0,051987469;1,859368324;0,432351077;0,002920917;109,135012;0,012267072;0,002920107;0,002702697;0,035536762;6,869107657;0,072826381;-0,035531839;0,034183533;0,564600991;0,005985908;-0,002920512;0,002809689;1,157051012;-0,564522767;0,543101155;-0,005985079;0,005757966;-0,0028093;574;658
1;0,57603785;-0,318258181;-4,203009972;0,265882015;-0,14338091;0,105739193;-2,975195169;0,331819604;0,10128827;17,66529283;0,070693246;0,020558085;0,011180777;-0,183328758;-2,421092827;0,153158104;-0,082592831;0,060909778;1,337642309;-0,084619127;0,045632148;-0,033652363;-1,117504761;0,602631395;-0,444422884;-0,038122405;0,02811415;-0,015160982;551;485
1;0,661659837;-0,255484432;-18,67421722;0,114578046;-0,051753402;0,069664121;-1,57181704;0,43779374;0,065272295;348,7263889;0,013128129;0,002678415;0,00485309;-0,169043788;-12,35597952;0,075811691;-0,034243147;0,046093951;4,77097178;-0,029272907;0,013222188;-0,017798098;-2,139655318;0,966454266;-1,300922922;-0,005929804;0,007981979;-0,003605355;274;464
